track_id,filename,track_date,track_time,obj_id,frame_num,obj_state,pos_x,pos_y,width,height
12954,"D:\Videos Database\Carpark Data\20161018\c2\20161018_092400.mp4",2016-10-18,09:26:13,85,1334,"Enter: 1",507,176,31,39
13006,"D:\Videos Database\Carpark Data\20161018\c2\20161018_092400.mp4",2016-10-18,09:26:19,85,1386,"Leave: 4",591,328,48,61
13019,"D:\Videos Database\Carpark Data\20161018\c2\20161018_092400.mp4",2016-10-18,09:26:33,86,1534,"Enter: 5",553,435,86,44
13045,"D:\Videos Database\Carpark Data\20161018\c2\20161018_092400.mp4",2016-10-18,09:26:36,86,1560,"Leave: 5",561,438,78,41
13098,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:34:07,87,2477,"Enter: 3",1,263,49,34
13394,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:34:38,88,2782,"Enter: 5",543,434,96,45
13446,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:34:43,88,2834,"Leave: 6",1,376,162,54
13463,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:34:51,89,2912,"Enter: 3",16,251,88,41
13499,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:34:55,89,2948,"Leave: 2",251,188,54,29
13507,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:35:15,90,3147,"Enter: 2",276,184,50,28
13538,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093000.mp4",2016-10-18,09:35:18,90,3178,"Leave: 3",33,254,60,37
13546,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093600.mp4",2016-10-18,09:38:03,91,1229,"Enter: 1",499,168,36,46
13596,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093600.mp4",2016-10-18,09:38:08,91,1279,"Leave: 4",561,278,78,109
13631,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093600.mp4",2016-10-18,09:38:39,92,1594,"Enter: 2",270,181,48,31
13661,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093600.mp4",2016-10-18,09:38:42,92,1624,"Leave: 3",29,249,65,46
13669,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093600.mp4",2016-10-18,09:41:06,93,3063,"Enter: 1",498,157,35,58
13745,"D:\Videos Database\Carpark Data\20161018\c2\20161018_093600.mp4",2016-10-18,09:41:14,93,3139,"Leave: 4",585,325,54,64
13761,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094200.mp4",2016-10-18,09:46:33,94,2728,"Enter: 2",287,182,41,30
13792,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094200.mp4",2016-10-18,09:46:36,94,2759,"Leave: 3",25,254,64,49
13799,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:48:28,95,280,"Enter: 1",512,173,29,42
13866,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:49:24,58,842,"Leave: NTZ 1-1",562,246,77,36
13937,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:49:31,96,912,"Enter: 1",505,183,32,31
14032,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:49:36,58,960,"Leave: 2",271,184,40,33
14035,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:49:36,96,961,"Leave: 4",580,329,59,62
14070,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:52:19,97,2590,"Enter: 3",17,253,75,44
14095,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:52:21,97,2615,"Leave: 2",242,191,48,31
14113,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:52:39,98,2796,"Enter: 2",287,182,61,29
14153,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:52:43,98,2836,"Leave: 3",20,245,74,43
14164,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:52:52,99,2917,"Enter: 2",278,185,48,26
14200,"D:\Videos Database\Carpark Data\20161018\c2\20161018_094800.mp4",2016-10-18,09:52:55,99,2953,"Leave: 3",35,261,55,35
14210,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:05:23,100,890,"Enter: 1",506,167,32,47
14257,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:05:59,100,937,"Leave: 4",588,327,51,64
14276,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:18:29,101,1914,"Enter: 3",9,255,65,39
14426,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:20:23,102,2063,"Enter: 1",509,179,33,35
14453,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:20:45,101,2091,"Park : Lot E2",434,204,85,43
14489,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:20:59,102,2109,"Leave: 4",579,317,60,71
14526,"D:\Videos Database\Carpark Data\20161018\c2\20161018_095400.mp4",2016-10-18,10:37:20,103,3387,"Enter: 1",510,182,36,32
14883,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100000.mp4",2016-10-18,10:00:51,104,513,"Leave: NTZ 1-1",557,248,82,33
14953,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100000.mp4",2016-10-18,10:00:58,104,582,"Park : NTZ 1-1",528,246,87,34
14971,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100000.mp4",2016-10-18,10:02:28,105,1486,"Enter: 1",510,153,38,62
15012,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100000.mp4",2016-10-18,10:02:32,105,1527,"Leave: 4",585,322,54,68
15028,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100000.mp4",2016-10-18,10:03:34,106,2141,"Enter: 1",491,182,40,44
15084,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100000.mp4",2016-10-18,10:03:40,106,2196,"Park : NTZ 1-1",555,203,49,35
15102,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100600.mp4",2016-10-18,10:08:39,107,1589,"Enter: 1",512,179,31,38
15151,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100600.mp4",2016-10-18,10:08:43,107,1638,"Leave: 4",612,352,27,40
15153,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100600.mp4",2016-10-18,10:09:02,108,1827,"Enter: 1",519,204,55,61
15207,"D:\Videos Database\Carpark Data\20161018\c2\20161018_100600.mp4",2016-10-18,10:09:08,108,1881,"Leave: 4",553,278,86,108
15242,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:15:05,109,1851,"Enter: 1",516,173,29,41
15301,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:15:11,109,1910,"Leave: 4",597,327,42,60
15312,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:15:14,110,1945,"Enter: 5",544,385,95,94
15365,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:15:20,110,1998,"Leave: 6",1,385,83,55
15374,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:15:40,32,2197,"Park : Lot D5",346,224,26,34
15391,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:17:22,111,3217,"Enter: 1",511,186,34,33
15434,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:17:26,111,3260,"Leave: 4",583,329,56,60
15450,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:17:48,112,3477,"Enter: 1",500,141,38,74
15488,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101200.mp4",2016-10-18,10:17:52,112,3515,"Leave: 4",578,308,61,87
15500,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101800.mp4",2016-10-18,10:22:06,113,2456,"Enter: 1",502,155,36,59
15551,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101800.mp4",2016-10-18,10:22:11,113,2507,"Leave: 4",579,315,60,72
15583,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101800.mp4",2016-10-18,10:22:19,114,2589,"Enter: 1",512,189,31,30
15639,"D:\Videos Database\Carpark Data\20161018\c2\20161018_101800.mp4",2016-10-18,10:22:25,114,2645,"Leave: 4",582,328,57,61
15660,"D:\Videos Database\Carpark Data\20161018\c2\20161018_102400.mp4",2016-10-18,10:28:33,115,2732,"Enter: 3",44,251,60,34
15696,"D:\Videos Database\Carpark Data\20161018\c2\20161018_102400.mp4",2016-10-18,10:28:37,115,2768,"Leave: 2",222,188,66,38
15723,"D:\Videos Database\Carpark Data\20161018\c2\20161018_102400.mp4",2016-10-18,10:29:55,116,3551,"Enter: 3",15,253,77,46
15748,"D:\Videos Database\Carpark Data\20161018\c2\20161018_102400.mp4",2016-10-18,10:29:57,116,3576,"Leave: 2",241,189,51,31
15766,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103000.mp4",2016-10-18,10:34:57,117,2967,"Enter: 6",1,379,61,52
15807,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103000.mp4",2016-10-18,10:35:01,118,3007,"Enter: 3",44,258,69,31
15815,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103000.mp4",2016-10-18,10:35:01,119,3011,"Enter: 4",598,335,41,57
15880,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103000.mp4",2016-10-18,10:35:04,117,3033,"Leave: 5",428,443,134,36
15888,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103000.mp4",2016-10-18,10:35:04,118,3035,"Leave: 2",259,189,46,30
16051,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103000.mp4",2016-10-18,10:35:18,119,3178,"Park : Lot C1",462,259,30,32
16068,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103600.mp4",2016-10-18,10:38:57,120,1777,"Enter: 4",599,354,40,82
16120,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103600.mp4",2016-10-18,10:39:03,120,1829,"Leave: 1",520,209,37,34
16148,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103600.mp4",2016-10-18,10:41:15,121,3150,"Enter: 1",500,159,35,54
16217,"D:\Videos Database\Carpark Data\20161018\c2\20161018_103600.mp4",2016-10-18,10:41:22,121,3219,"Leave: 4",583,321,54,67
16240,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104200.mp4",2016-10-18,10:46:45,122,2848,"Enter: 1",513,193,34,31
16275,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104200.mp4",2016-10-18,10:46:48,122,2883,"Leave: 4",586,333,53,59
16283,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104800.mp4",2016-10-18,10:48:57,123,576,"Enter: 1",503,184,31,30
16326,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104800.mp4",2016-10-18,10:49:02,123,619,"Leave: 4",581,334,55,61
16345,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104800.mp4",2016-10-18,10:49:47,124,1069,"Enter: 4",599,344,34,43
16402,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104800.mp4",2016-10-18,10:51:15,125,1947,"Enter: 2",242,184,58,34
16426,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104800.mp4",2016-10-18,10:51:17,125,1971,"Leave: 3",18,248,73,47
16434,"D:\Videos Database\Carpark Data\20161018\c2\20161018_104800.mp4",2016-10-18,10:53:58,126,3573,"Enter: 1",502,178,34,36
16478,"D:\Videos Database\Carpark Data\20161018\c2\20161018_105400.mp4",2016-10-18,10:54:26,126,34,"Leave: 4",580,328,59,60
16492,"D:\Videos Database\Carpark Data\20161018\c2\20161018_105400.mp4",2016-10-18,11:09:37,127,1220,"Enter: 2",276,183,41,30
16539,"D:\Videos Database\Carpark Data\20161018\c2\20161018_105400.mp4",2016-10-18,11:10:13,127,1267,"Leave: 3",15,261,55,49
16612,"D:\Videos Database\Carpark Data\20161018\c2\20161018_105400.mp4",2016-10-18,11:22:32,128,2229,"Enter: 3",38,252,74,37
16638,"D:\Videos Database\Carpark Data\20161018\c2\20161018_105400.mp4",2016-10-18,11:22:52,128,2255,"Leave: 2",239,191,53,30
16656,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:08:17,129,1376,"Enter: 3",17,252,73,43
16813,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:08:33,129,1532,"Park : Lot E4",376,198,29,35
16814,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:08:58,130,1784,"Enter: 1",510,168,35,48
16865,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:09:03,130,1835,"Leave: 4",581,327,58,64
16895,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:09:13,124,1931,"Park : Lot B8",205,317,32,33
16912,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:11:35,0,3347,"Leave: DANGER ZONE-1",521,284,49,74
17123,"D:\Videos Database\Carpark Data\20161018\c2\20161018_110600.mp4",2016-10-18,11:11:56,131,3558,"Leave: 2",258,183,50,31
17131,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:12:16,132,162,"Enter: 3",46,255,46,30
17153,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:12:18,132,184,"Leave: 2",249,191,48,31
17167,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:14:58,133,1786,"Enter: 3",3,264,59,41
17214,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:03,134,1832,"Enter: 3",37,257,61,36
17219,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:03,133,1835,"Leave: 2",250,190,50,32
17267,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:06,134,1866,"Leave: 2",249,189,51,33
17284,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:12,135,1926,"Enter: 1",504,184,32,31
17331,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:17,135,1973,"Leave: 4",576,330,59,62
17354,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:21,136,2013,"Enter: 3",43,251,55,36
17375,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:23,136,2034,"Leave: 2",208,188,90,44
17386,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:45,137,2252,"Enter: 1",513,184,33,36
17428,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:49,137,2294,"Leave: 4",583,327,56,64
17429,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:49,138,2294,"Enter: 3",35,244,66,39
17485,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:15:52,138,2323,"Leave: 2",244,186,48,30
17501,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:16:42,139,2819,"Leave: Lot A3",367,387,40,35
17540,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:16:49,140,2891,"Enter: 5",510,451,41,28
17562,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:16:51,141,2912,"Enter: 3",26,254,64,33
17622,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:16:54,141,2942,"Leave: 2",212,190,78,40
17732,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111200.mp4",2016-10-18,11:17:39,142,3387,"Enter: 3",15,258,77,47
17813,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:18:22,143,227,"Enter: 3",1,260,65,42
17850,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:18:26,143,264,"Leave: 2",238,190,51,29
17870,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:19:59,144,1189,"Enter: 3",49,254,67,34
17888,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:20:01,144,1207,"Leave: 2",247,191,50,31
17897,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:20:09,145,1289,"Enter: 3",54,248,68,37
17920,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:20:11,145,1312,"Leave: 2",242,192,53,32
17933,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:20:57,146,1770,"Enter: 3",1,255,65,39
18077,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:21:11,146,1914,"Leave: 4",574,327,61,60
18113,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:21:18,147,1983,"Leave: NTZ 2-1",119,418,69,61
18205,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:21:28,148,2083,"Enter: 3",6,260,64,38
18236,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:21:31,148,2114,"Leave: 2",246,190,46,29
18250,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:21:52,149,2324,"Leave: NTZ 1-1",590,303,49,37
18445,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:22:32,150,2714,"Leave: Lot D3",399,216,49,36
18559,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:22:43,150,2828,"Leave: 1",512,210,37,35
18623,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:23:04,151,3041,"Enter: 5",551,409,88,70
18712,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:23:13,151,3130,"Leave: 6",1,383,109,55
18730,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:23:22,152,3213,"Enter: 3",20,258,72,42
18765,"D:\Videos Database\Carpark Data\20161018\c2\20161018_111800.mp4",2016-10-18,11:23:25,152,3248,"Leave: 2",238,195,52,30
18904,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:24:11,149,113,"Leave: 3",34,256,82,39
18919,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:24:26,153,268,"Enter: 2",271,185,41,27
18947,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:24:29,153,296,"Leave: 3",22,258,65,43
18954,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:25:09,154,691,"Enter: 3",40,253,60,38
18984,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:25:12,154,721,"Leave: 2",245,193,47,30
19003,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:25:41,155,1015,"Enter: 1",502,172,41,42
19047,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:25:46,155,1059,"Leave: 4",582,329,57,61
19073,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:26:27,156,1475,"Enter: 3",41,258,71,33
19099,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:26:30,156,1501,"Leave: 2",285,183,46,28
19104,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:26:43,157,1630,"Enter: 3",15,261,76,45
19221,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:27:46,158,2262,"Enter: 3",33,255,74,36
19247,"D:\Videos Database\Carpark Data\20161018\c2\20161018_112400.mp4",2016-10-18,11:27:49,158,2288,"Leave: 2",252,189,54,29
19256,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:36:04,0,42,"Leave: DANGER ZONE-1",219,201,42,28
19257,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:37:11,159,713,"Enter: 1",506,186,33,28
19305,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:37:16,159,761,"Leave: 4",581,334,58,55
19335,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:37:51,160,1110,"Enter: 1",505,182,37,34
19380,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:37:55,160,1155,"Leave: 4",580,330,59,63
19406,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:40:41,161,2811,"Enter: 5",512,446,54,33
19462,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:40:47,162,2866,"Enter: 3",17,260,70,44
19531,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:40:51,161,2908,"Park : Lot A3",399,334,59,49
19548,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:40:52,161,2924,"Leave: Lot A3",406,327,37,46
19600,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:40:58,161,2975,"Park : Lot B3",397,308,37,49
19608,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:40:58,161,2982,"Leave: Lot B3",395,304,38,49
19736,"D:\Videos Database\Carpark Data\20161018\c2\20161018_113600.mp4",2016-10-18,11:41:11,161,3109,"Park : Lot C4",371,256,29,29
19759,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114200.mp4",2016-10-18,11:42:33,164,337,"Leave: Lot D4",376,214,57,39
19835,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114200.mp4",2016-10-18,11:42:41,164,413,"Leave: 2",267,194,36,34
19864,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114200.mp4",2016-10-18,11:47:02,165,3025,"Enter: 5",549,414,90,65
19949,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114200.mp4",2016-10-18,11:47:11,165,3110,"Leave: 6",1,374,128,58
19989,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:48:06,166,63,"Enter: 3",4,262,69,41
20082,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:48:29,167,290,"Enter: 1",497,196,31,29
20145,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:48:35,167,353,"Leave: 4",574,312,65,75
20170,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:50:22,168,1424,"Enter: 1",508,191,32,29
20215,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:50:27,168,1469,"Leave: 4",580,332,59,56
20235,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:50:30,169,1502,"Enter: 5",546,409,93,70
20392,"D:\Videos Database\Carpark Data\20161018\c2\20161018_114800.mp4",2016-10-18,11:53:51,170,3503,"Enter: 1",496,201,32,32
20548,"D:\Videos Database\Carpark Data\20161018\c2\20161018_115400.mp4",2016-10-18,12:05:56,171,932,"Enter: 4",597,376,30,36
20623,"D:\Videos Database\Carpark Data\20161018\c2\20161018_115400.mp4",2016-10-18,12:36:19,172,3303,"Enter: 3",15,262,81,46
20643,"D:\Videos Database\Carpark Data\20161018\c2\20161018_115400.mp4",2016-10-18,12:36:33,173,3322,"Enter: 5",534,443,33,36
20974,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120000.mp4",2016-10-18,12:00:02,174,29,"Enter: 6",1,364,105,56
21016,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120000.mp4",2016-10-18,12:00:07,174,71,"Leave: 5",436,413,132,66
21035,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120000.mp4",2016-10-18,12:00:19,175,192,"Leave: Lot A7",120,363,103,67
21061,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120000.mp4",2016-10-18,12:00:21,175,218,"Leave: 6",1,372,35,46
21065,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:01,176,611,"Leave: Lot D1",463,222,55,39
21085,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:03,170,629,"Park : Lot C1",497,267,28,39
21126,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:05,173,652,"Park : Lot A8",60,345,129,86
21145,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:06,173,661,"Leave: Lot A8",25,352,163,81
21157,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:06,173,667,"Leave: 6",1,363,184,65
21202,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:09,177,689,"Enter: 3",45,258,67,29
21240,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:12,178,722,"Enter: 5",535,450,33,29
21256,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:13,179,737,"Enter: 4",590,350,49,47
21315,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:16,180,766,"Enter: 3",15,267,45,35
21476,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:22,179,820,"Leave: 1",510,209,36,35
21486,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:22,180,823,"Leave: 2",235,192,54,34
21721,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:07:49,181,1095,"Enter: 5",528,441,33,38
21867,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:04,181,1240,"Park : Lot A3",410,329,36,83
21905,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:07,181,1277,"Leave: Lot A3",408,307,37,63
22031,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:20,181,1402,"Park : Lot C4",354,252,55,55
22063,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:41,182,1615,"Enter: 3",1,252,73,57
22094,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:44,182,1646,"Leave: 2",237,184,58,42
22120,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:47,183,1671,"Leave: Lot B8",209,302,26,34
22125,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:47,170,1673,"Leave: Lot C1",466,279,34,28
