13:52:05,Leave: 4
13:53:10,Enter: 1
13:53:18,Leave: 4
13:53:53,Enter: 4
13:53:38,Leave: 4
13:54:35,Enter: 1
13:54:37,Enter: 1
13:54:39,Leave: 4
13:54:42,Leave: 4
13:54:45,Enter: 5
13:54:51,Leave: 6
13:56:48,Enter: 1
13:56:51,Park : NTZ 1-1
13:59:17,Enter: 1
13:59:22,Leave: 4
13:59:25,Enter: 5
13:59:33,Park : NTZ 2-1
13:59:38,Enter: 2
13:59:40,Leave: 3
13:59:50,Park : Lot A1
14:00:52,Enter: 6
14:01:10,Park : Lot A3
14:01:36,Enter: 1
14:01:41,Leave: 4
14:02:20,Enter: 1
14:02:25,Leave: 4
14:02:36,Leave: NTZ 1-1
14:02:41,Park : NTZ 1-1
14:05:23,Enter: 6
14:05:27,Park : NTZ 2-1
14:05:28,Enter: 3
14:05:31,Leave: 2
14:07:44,Enter: 1
14:07:51,Leave: 4
14:07:54,Enter: 5
14:08:02,Park : NTZ 2-1
14:08:55,Enter: 1
14:09:02,Leave: 4
14:10:33,Enter: 2
14:10:36,Leave: NTZ 2-1
14:10:47,Leave: 6
14:10:49,Enter: 3
14:10:52,Leave: 2
14:11:41,Enter: 2
14:11:45,Leave: 3
14:12:47,Enter: 2
14:12:50,Leave: 3
14:12:52,Enter: 3
14:12:56,Leave: 2
14:13:12,Enter: 1
14:13:22,Leave: 4
14:15:09,Enter: 1
14:15:10,Enter: 2
14:15:13,Leave: 4
14:15:13,Leave: 3
14:15:49,Enter: 2
14:15:52,Leave: 3
14:16:40,Enter: 2
14:16:41,Leave: 3
14:17:13,Enter: 1
14:17:16,Leave: 4
14:20:02,Enter: 1
14:20:08,Leave: 4
14:20:11,Enter: 5
14:20:32,Park : NTZ 2-1
14:21:09,Leave: Lot C5
14:21:20,Leave: 2
14:25:34,Enter: 2
14:25:37,Leave: 3
14:26:15,Enter: 3
14:26:26,Leave: 4
14:26:48,Enter: 3
14:26:51,Leave: 2
14:29:04,Leave: NTZ 1-1
14:29:07,Leave: 4
14:29:12,Enter: 5
14:29:25,Leave: 6
14:29:26,Enter: 1
14:29:26,Enter: 3
14:29:30,Leave: 4
14:29:31,Enter: 3
14:29:34,Leave: 2
14:29:36,Park : NTZ 1-1
14:32:52,Enter: 3
14:32:54,Leave: 2
14:35:46,Leave: NTZ 2-1
14:35:51,Leave: 6
14:35:58,Enter: 3
14:36:01,Leave: 2
14:40:57,Enter: 1
14:41:02,Leave: 4
14:41:22,Park : DANGER ZONE!-1
14:42:57,Enter: 2
14:43:01,Leave: 3
14:43:13,Enter: 2
14:43:17,Leave: 3
14:44:32,Leave: DANGER ZONE-1
14:44:36,Enter: 5
14:44:42,Leave: 6
14:44:50,Enter: 3
14:44:53,Leave: 2
14:47:06,Enter: 1
14:47:11,Leave: 4
14:47:44,Enter: 3
14:47:48,Leave: 2
14:48:15,Enter: 3
14:48:18,Leave: 2
14:49:20,Enter: 1
14:49:26,Leave: 4
14:49:49,Enter: 1
14:49:53,Leave: 4
